Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Gianluca Mancini,it ITA,DF,Atalanta,21,1996,7.6,281,348,80.7,5660,2086,102,115,88.7,132,158,83.5,45,67,67.2,0,0.0,0.1,0.0,0,19,1,0,27,20,58.8,11,8,1,10,17,7,8,2,6,15,35,22,0,Matches,348,326,21,10,0,7,3,11,0,0,0,0,281,1,0,6,1,1,17,7,3,3,15,14,0,0,0,53,22,7,75.9,Italy
Gianluca Pegolo,it ITA,GK,Sassuolo,36,1981,1.2,17,39,43.6,499,345,0,0,,9,9,100.0,8,30,26.7,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,39,22,17,5,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Italy
Gianluca Scamacca,it ITA,"FW,MF",Sassuolo,18,1999,0.3,12,17,70.6,255,124,6,7,85.7,4,6,66.7,2,2,100.0,0,0.4,0.3,-0.4,1,2,3,0,4,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches,17,15,2,1,0,0,1,0,1,1,0,0,12,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,100.0,Italy
Gianluigi Buffon,it ITA,GK,Juventus,39,1978,20.7,501,624,80.3,13875,8678,63,63,100.0,282,287,98.3,154,272,56.6,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,11,2,Matches,624,418,206,56,0,2,0,0,0,0,0,0,501,0,0,1,0,0,1,4,0,0,0,0,0,1,0,29,2,0,100.0,Italy
Gianluigi Donnarumma,it ITA,GK,Milan,18,1999,38.0,984,1238,79.5,26149,18283,188,189,99.5,463,468,98.9,328,572,57.3,0,0.0,0.0,0.0,1,7,0,0,0,1,100.0,1,0,0,1,1,0,0,0,0,1,2,13,8,Matches,1238,868,367,100,0,6,0,0,0,0,0,0,984,3,1,2,0,0,0,3,0,0,1,0,0,0,1,69,3,0,100.0,Italy
Gil Bastião Dias,pt POR,"FW,MF",Fiorentina,20,1996,13.2,370,480,77.1,5244,1221,227,271,83.8,109,135,80.7,18,31,58.1,3,1.1,0.8,+1.9,22,20,16,1,43,49,39.6,28,15,6,19,48,29,23,0,23,19,68,12,1,Matches,480,462,17,1,2,4,17,15,1,0,0,0,370,1,20,1,0,0,24,15,4,17,19,31,0,0,0,76,9,18,33.3,Italy
Giorgio Chiellini,it ITA,DF,Juventus,32,1984,24.0,1531,1770,86.5,32562,11226,426,458,93.0,827,912,90.7,257,346,74.3,1,0.7,0.5,+0.3,6,122,4,0,123,28,46.7,17,10,1,7,15,8,21,14,7,47,75,142,3,Matches,1770,1708,54,39,3,19,8,15,0,0,0,0,1531,8,18,2,0,0,30,28,1,8,47,19,0,0,0,136,50,28,64.1,Italy
Giovanni Crociata,it ITA,"MF,FW",Crotone,19,1997,3.2,65,95,68.4,995,215,32,44,72.7,29,36,80.6,2,8,25.0,0,0.2,0.1,-0.2,4,6,2,0,9,9,25.0,3,4,2,1,4,3,7,0,7,4,13,3,0,Matches,95,86,9,0,1,1,3,5,2,2,0,0,65,0,2,0,0,0,7,7,0,3,4,6,0,0,0,18,2,3,40.0,Italy
Giovanni Simeone,ar ARG,FW,Fiorentina,22,1995,33.3,383,561,68.3,4452,786,240,303,79.2,69,123,56.1,15,33,45.5,4,2.9,2.1,+1.1,37,24,14,0,32,32,20.0,9,17,6,8,40,32,27,1,26,12,44,32,0,Matches,561,527,29,0,3,2,19,2,0,0,0,0,383,5,24,3,0,0,58,48,35,19,12,23,0,0,0,102,43,150,22.3,Italy
Giovanni Volpicelli,it ITA,MF,Benevento,17,1999,0.0,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,,Italy
Giuseppe Pezzella,it ITA,"DF,FW",Udinese,19,1997,10.0,329,475,69.3,5259,2266,167,192,87.0,136,193,70.5,19,55,34.5,0,0.9,0.9,-0.9,10,19,13,8,33,19,36.8,10,4,5,7,19,12,8,1,7,6,25,32,0,Matches,475,360,112,4,0,1,44,108,0,0,0,0,329,3,23,3,1,0,14,9,1,44,6,11,0,2,0,40,7,10,41.2,Italy
Giuseppe Rossi,it ITA,"FW,MF",Genoa,30,1987,2.9,88,109,80.7,1418,185,45,51,88.2,27,34,79.4,10,12,83.3,0,0.3,0.3,-0.3,1,3,7,0,11,1,0.0,0,1,0,0,3,3,2,0,2,1,2,1,0,Matches,109,104,4,0,1,1,3,0,2,1,1,0,88,1,2,0,0,0,3,5,0,3,1,1,0,0,0,5,0,5,0.0,Italy
Godfred Donsah,gh GHA,MF,Bologna,21,1996,19.9,475,639,74.3,7568,2299,269,309,87.1,160,212,75.5,33,65,50.8,1,1.5,0.9,-0.5,13,50,14,0,70,29,58.8,11,14,4,10,17,7,25,0,25,22,51,43,0,Matches,639,622,12,3,1,8,5,7,0,0,0,0,475,5,26,3,0,0,19,12,3,5,22,20,0,0,0,110,17,33,34.0,Italy
Gonzalo Higuaín,ar ARG,FW,Juventus,29,1987,31.3,564,718,78.6,9087,1550,275,324,84.9,177,217,81.6,64,88,72.7,5,3.4,2.7,+1.6,30,47,11,0,62,19,10.5,3,7,9,2,19,17,19,4,15,7,26,20,0,Matches,718,692,23,3,10,17,16,2,0,0,0,0,564,3,24,4,0,0,19,47,30,16,7,17,1,0,0,87,11,20,35.5,Italy
Goran Pandev,mk MKD,"FW,MF",Genoa,34,1983,20.0,439,603,72.8,7226,2217,221,286,77.3,168,214,78.5,33,49,67.3,1,3.2,2.5,-2.2,31,53,33,0,101,10,15.4,3,6,1,2,13,11,8,0,8,4,14,5,0,Matches,603,585,12,1,9,6,17,6,0,0,0,0,439,6,24,4,1,0,29,45,8,17,4,9,0,0,0,88,18,30,37.5,Italy
Gregory van der Wiel,nl NED,DF,Cagliari,29,1988,3.2,129,164,78.7,2093,725,78,89,87.6,40,50,80.0,9,18,50.0,0,0.1,0.1,-0.1,1,8,2,1,12,5,60.0,4,1,0,3,5,2,1,0,1,10,15,12,0,Matches,164,140,22,1,0,4,7,21,0,0,0,0,129,2,2,0,0,0,0,1,0,7,10,3,0,0,0,19,8,5,61.5,Italy
Grégoire Defrel,mq MTQ,"FW,MF",Roma,26,1991,5.4,112,135,83.0,1351,298,70,81,86.4,21,24,87.5,6,6,100.0,0,0.5,0.3,-0.5,5,9,5,0,11,8,25.0,1,1,6,2,8,6,5,0,5,3,11,6,0,Matches,135,130,4,1,0,1,1,0,2,1,0,0,112,1,6,1,0,0,5,6,2,1,3,3,0,0,0,20,4,5,44.4,Italy
Guilherme,br BRA,"MF,FW",Benevento,26,1991,10.5,307,379,81.0,4420,1046,169,189,89.4,101,116,87.1,19,36,52.8,2,2.3,1.9,-0.3,21,26,9,2,38,20,15.8,7,7,6,3,19,16,14,1,13,8,28,4,0,Matches,379,342,36,3,7,4,22,2,16,5,5,0,307,1,11,1,0,0,22,21,3,22,8,11,0,0,0,40,2,16,11.1,Italy
Hakan Çalhanoğlu,tr TUR,"FW,MF",Milan,23,1994,24.1,1034,1373,75.3,19177,4569,476,551,86.4,379,468,81.0,150,272,55.1,6,7.1,5.4,-1.1,71,95,46,11,129,37,25.8,11,18,8,8,31,23,29,2,27,22,59,15,0,Matches,1373,1201,162,42,3,40,155,21,98,40,39,0,1034,10,39,7,1,1,37,24,7,155,22,27,0,0,0,122,6,27,18.2,Italy
Han Kwang-song,kp PRK,FW,Cagliari,18,1998,3.1,41,55,74.5,670,128,23,30,76.7,14,18,77.8,4,6,66.7,0,0.1,0.2,-0.1,1,5,1,1,4,1,0.0,0,0,1,0,4,4,4,0,4,0,1,0,0,Matches,55,55,0,0,0,0,5,0,0,0,0,0,41,0,2,0,0,0,4,1,6,5,0,1,0,0,0,5,5,10,33.3,Italy
Hans Hateboer,nl NED,DF,Atalanta,23,1994,26.6,1098,1394,78.8,16127,5408,637,748,85.2,366,452,81.0,58,97,59.8,1,1.3,1.8,-0.3,17,70,32,12,113,31,57.7,13,13,5,15,26,11,32,5,27,30,61,46,1,Matches,1394,1193,198,14,0,8,53,184,0,0,0,0,1098,3,39,3,0,0,26,18,4,53,30,25,0,0,0,131,37,39,48.7,Italy
Héctor Moreno,mx MEX,DF,Roma,29,1988,2.6,186,200,93.0,3569,1341,59,61,96.7,109,115,94.8,13,19,68.4,0,0.0,0.0,0.0,0,11,0,0,20,2,0.0,1,1,0,0,1,1,1,1,0,3,5,5,0,Matches,200,195,5,5,0,0,1,0,0,0,0,0,186,0,0,0,0,0,1,5,0,1,3,2,0,0,0,13,1,5,16.7,Italy
Iago Falque,es ESP,"FW,MF",Torino,27,1990,31.3,1043,1384,75.4,16891,3895,555,624,88.9,332,435,76.3,102,195,52.3,8,6.8,5.1,+1.2,71,84,51,16,123,41,14.0,15,20,6,6,43,37,22,0,22,15,56,15,0,Matches,1384,1264,117,31,9,25,123,15,47,21,7,2,1043,3,53,2,0,0,28,36,9,123,15,31,0,0,0,148,13,41,24.1,Italy
Ibrahima Mbaye,sn SEN,DF,Bologna,22,1994,19.6,824,1023,80.5,13320,5712,420,466,90.1,334,408,81.9,54,91,59.3,0,0.6,0.7,-0.6,4,71,2,2,104,59,69.4,40,17,2,25,36,11,25,6,19,28,87,95,0,Matches,1023,824,197,21,1,3,16,176,0,0,0,0,824,2,23,5,1,1,27,33,2,16,28,34,0,1,1,110,40,23,63.5,Italy
Ignazio Abate,it ITA,DF,Milan,30,1986,11.7,625,776,80.5,10991,4535,273,294,92.9,287,333,86.2,58,120,48.3,0,0.5,0.8,-0.5,10,55,20,7,81,20,54.5,10,9,1,6,11,5,22,2,20,8,28,29,0,Matches,776,653,119,7,0,2,31,112,0,0,0,0,625,4,21,3,0,0,12,8,3,31,8,17,0,0,0,56,5,4,55.6,Italy
Isaac Cofie,gh GHA,MF,Genoa,25,1991,6.6,250,313,79.9,4457,1463,110,129,85.3,115,134,85.8,22,42,52.4,0,0.0,0.2,0.0,1,24,2,0,32,13,46.7,3,9,1,7,15,8,9,3,6,10,23,7,0,Matches,313,305,7,6,0,1,0,1,0,0,0,0,250,1,3,1,0,0,12,7,0,0,10,10,0,0,0,58,15,16,48.4,Italy
Iuri Medeiros,pt POR,"FW,MF",Genoa,23,1994,7.1,201,292,68.8,3580,992,93,120,77.5,60,81,74.1,32,64,50.0,1,1.7,1.5,-0.7,14,16,17,2,34,6,50.0,3,2,1,4,8,4,3,1,2,2,8,3,0,Matches,292,257,35,7,3,9,34,3,24,15,4,1,201,0,9,1,0,0,3,10,4,34,2,4,0,0,0,29,4,10,28.6,Italy
Ivan Perišić,hr CRO,FW,Inter,28,1989,36.8,1102,1629,67.6,16877,3759,604,751,80.4,357,541,66.0,86,171,50.3,7,8.8,8.0,-1.8,74,52,54,17,116,47,14.3,15,23,9,8,56,48,47,6,41,45,92,62,0,Matches,1629,1570,54,3,8,13,200,35,14,0,0,0,1102,5,90,4,0,0,27,20,26,200,45,31,0,0,1,137,66,62,51.6,Italy
Ivan Radovanović,rs SRB,MF,Chievo,28,1988,34.9,1472,1850,79.6,30386,9591,546,610,89.5,629,733,85.8,267,437,61.1,1,0.8,1.4,+0.2,15,155,22,5,179,55,37.5,30,22,3,18,48,30,39,16,23,47,102,107,1,Matches,1850,1698,139,120,2,62,30,5,14,13,1,0,1472,13,18,6,1,0,33,39,0,30,47,35,0,0,0,247,60,34,63.8,Italy
Ivan Strinić,hr CRO,DF,Sampdoria,30,1987,13.9,660,849,77.7,10465,4814,345,384,89.8,243,320,75.9,50,103,48.5,2,0.9,1.1,+1.1,4,51,9,4,66,35,44.7,22,12,1,17,38,21,21,2,19,22,57,46,2,Matches,849,720,127,17,0,1,55,108,2,2,0,0,660,2,28,2,0,0,14,13,0,55,22,24,0,1,0,111,10,7,58.8,Italy
Jacopo Sala,it ITA,DF,Sampdoria,25,1991,11.0,632,749,84.4,11116,3574,298,321,92.8,256,291,88.0,64,108,59.3,0,0.2,0.3,-0.2,4,50,9,2,62,17,40.0,12,4,1,4,10,6,9,1,8,8,25,28,2,Matches,749,651,98,14,0,4,24,84,0,0,0,0,632,0,19,1,1,0,12,15,0,24,8,10,0,1,0,69,7,8,46.7,Italy
Jagoš Vuković,rs SRB,DF,Hellas Verona,29,1988,14.8,420,515,81.6,9198,3339,113,129,87.6,231,258,89.5,72,116,62.1,1,0.5,0.6,+0.5,3,21,1,0,30,5,50.0,3,1,1,3,6,3,19,14,5,20,25,113,0,Matches,515,490,24,24,0,14,1,0,0,0,0,0,420,1,6,1,0,0,4,7,1,1,20,4,0,0,0,74,37,27,57.8,Italy
Jakub Jankto,cz CZE,"MF,FW",Udinese,21,1996,29.5,827,1162,71.2,14390,4330,376,453,83.0,354,462,76.6,79,193,40.9,4,5.9,4.8,-1.9,60,80,43,12,140,29,21.7,9,14,6,10,46,36,46,8,38,20,49,27,0,Matches,1162,1065,95,18,5,8,116,20,48,19,22,0,827,2,28,5,0,0,37,31,9,116,20,18,1,0,0,153,15,29,34.1,Italy
Jasmin Kurtić,si SVN,MF,Atalanta,28,1989,7.4,249,326,76.4,3416,676,156,181,86.2,60,86,69.8,13,23,56.5,0,0.3,0.6,-0.3,6,16,5,0,21,12,42.9,6,3,3,3,7,4,7,0,7,5,17,4,0,Matches,326,312,10,3,1,5,12,6,0,0,0,0,249,4,8,2,0,0,10,8,3,12,5,7,0,0,0,39,24,20,54.5,Italy
Jasmin Kurtić,si SVN,"MF,FW",SPAL,28,1989,16.0,494,678,72.9,8284,1776,223,280,79.6,196,264,74.2,48,76,63.2,0,0.8,1.0,-0.8,10,45,10,2,63,28,23.8,13,11,4,5,21,16,13,1,12,17,45,25,0,Matches,678,647,28,11,0,10,37,7,10,2,7,0,494,3,22,5,0,0,20,30,1,37,17,18,0,0,0,72,70,61,53.4,Italy
Jawad El Yamiq,ma MAR,DF,Genoa,25,1992,4.0,140,172,81.4,2632,1144,57,68,83.8,67,74,90.5,16,29,55.2,0,0.0,0.0,0.0,0,14,0,0,7,8,75.0,7,1,0,6,8,2,11,5,6,5,13,22,1,Matches,172,167,4,1,0,0,0,3,0,0,0,0,140,1,0,0,0,0,1,1,0,0,5,5,0,0,0,22,10,9,52.6,Italy
Jean-Claude Billong,cm CMR,DF,Benevento,23,1993,3.3,142,159,89.3,2662,753,51,56,91.1,73,82,89.0,15,17,88.2,0,0.0,0.0,0.0,1,3,0,0,6,9,62.5,5,4,0,5,8,3,4,3,1,6,15,17,0,Matches,159,138,20,6,0,0,1,14,0,0,0,0,142,1,1,0,0,0,2,1,0,1,6,7,0,0,0,16,2,2,50.0,Italy
Jens Stryger Larsen,dk DEN,DF,Udinese,26,1991,28.1,1099,1356,81.0,19399,8698,507,563,90.1,481,569,84.5,100,188,53.2,1,1.0,0.8,0.0,9,88,7,6,99,36,53.8,25,10,1,21,39,18,35,14,21,31,67,82,2,Matches,1356,1137,215,38,0,9,23,176,1,0,0,1,1099,4,21,5,0,0,15,18,1,23,31,27,0,0,0,126,23,40,36.5,Italy
Joachim Andersen,dk DEN,DF,Sampdoria,21,1996,6.1,371,424,87.5,7476,2386,118,127,92.9,200,211,94.8,51,77,66.2,0,0.0,0.1,0.0,0,23,1,0,27,8,100.0,6,2,0,4,4,0,6,4,2,9,17,41,1,Matches,424,406,18,13,0,5,0,5,0,0,0,0,371,0,6,0,0,0,3,4,0,0,9,3,0,0,0,33,17,2,89.5,Italy
Joel Obi,ng NGA,MF,Torino,26,1991,13.9,470,594,79.1,6645,2092,270,317,85.2,141,173,81.5,31,52,59.6,1,0.2,0.3,+0.8,6,44,7,5,55,45,30.8,20,20,5,8,26,18,17,3,14,24,69,15,0,Matches,594,567,26,10,2,8,16,15,1,0,0,0,470,1,15,3,0,0,27,22,2,16,24,25,0,0,0,83,23,34,40.4,Italy
Jonathan Silva,ar ARG,DF,Roma,23,1994,1.2,72,86,83.7,1127,478,35,36,97.2,30,34,88.2,3,9,33.3,0,0.0,0.0,0.0,0,4,0,0,7,0,0.0,0,0,0,0,1,1,1,1,0,3,3,1,0,Matches,86,65,21,2,0,0,5,18,1,0,1,0,72,0,3,0,0,0,1,0,0,5,3,0,0,0,0,8,1,1,50.0,Italy
Jordan Lukaku,be BEL,DF,Lazio,23,1994,15.1,603,783,77.0,8377,2650,396,446,88.8,148,204,72.5,36,69,52.2,1,1.5,1.9,-0.5,22,23,24,19,29,28,62.5,14,11,3,10,16,6,14,2,12,15,43,23,0,Matches,783,659,122,2,0,3,73,120,0,0,0,0,603,2,44,2,0,0,18,4,6,73,15,15,0,0,0,84,7,17,29.2,Italy
Jordan Veretout,fr FRA,MF,Fiorentina,24,1993,35.7,1766,2184,80.9,33065,11744,700,789,88.7,820,942,87.0,207,352,58.8,1,4.1,3.9,-3.1,52,242,29,6,288,65,29.0,34,23,8,20,69,49,39,4,35,37,102,59,0,Matches,2184,2021,152,53,5,17,121,18,72,14,54,1,1766,11,25,10,1,0,42,29,0,121,37,45,0,0,0,244,34,42,44.7,Italy
Jorginho,it ITA,MF,Napoli,25,1991,29.4,2863,3229,88.7,39648,13882,1801,1913,94.1,830,960,86.5,123,192,64.1,3,4.1,3.7,-1.1,49,450,46,0,398,62,22.1,14,39,9,15,68,53,32,3,29,50,112,12,2,Matches,3229,3144,73,73,18,3,20,0,0,0,0,0,2863,12,20,5,0,0,32,19,0,20,50,46,0,0,0,255,15,24,38.5,Italy
Josip Iličić,si SVN,"MF,FW",Atalanta,29,1988,22.2,925,1218,75.9,15297,4219,471,535,88.0,283,355,79.7,115,199,57.8,6,7.2,7.1,-1.2,65,68,67,10,164,24,27.6,5,13,6,8,29,21,19,0,19,16,40,2,0,Matches,1218,1064,148,33,5,25,135,20,82,33,37,3,925,6,49,3,0,0,21,62,8,135,16,19,1,0,0,135,8,20,28.6,Italy
José Callejón,es ESP,FW,Napoli,30,1987,36.0,1282,1677,76.4,18743,3514,758,864,87.7,338,438,77.2,110,232,47.4,9,7.3,6.1,+1.7,74,69,39,9,108,33,21.3,15,14,4,10,47,37,42,5,37,22,55,31,0,Matches,1677,1497,177,2,6,11,204,28,147,62,38,16,1282,3,41,3,0,0,28,47,18,204,22,27,1,0,0,158,21,40,34.4,Italy
José Luis Palomino,ar ARG,DF,Atalanta,27,1990,22.0,955,1150,83.0,17935,6648,333,377,88.3,517,587,88.1,91,150,60.7,0,0.4,0.4,-0.4,2,57,5,3,80,60,47.1,36,19,5,24,51,27,36,21,15,39,99,111,1,Matches,1150,1071,77,38,0,4,7,39,0,0,0,0,955,2,14,3,0,0,36,12,0,7,39,39,0,0,0,140,48,35,57.8,Italy
José Mauri,it ITA,MF,Milan,21,1996,0.1,12,13,92.3,170,32,6,7,85.7,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Italy
João Cancelo,pt POR,DF,Inter,23,1994,20.6,1254,1627,77.1,20369,7548,659,717,91.9,453,595,76.1,110,236,46.6,2,4.1,4.0,-2.1,34,82,37,15,129,42,40.5,27,11,4,17,42,25,15,2,13,35,77,51,0,Matches,1627,1363,258,36,2,12,190,151,71,30,30,1,1254,6,32,4,0,0,32,25,3,190,35,29,0,0,0,131,16,15,51.6,Italy
João Mário,pt POR,"MF,FW",Inter,24,1993,6.2,323,382,84.6,4579,1140,184,197,93.4,98,117,83.8,18,32,56.3,1,1.5,1.6,-0.5,17,23,13,5,43,8,25.0,3,3,2,2,8,6,6,1,5,4,12,5,0,Matches,382,351,28,12,2,2,30,1,15,7,3,1,323,3,7,0,0,0,6,12,2,30,4,4,1,0,0,43,3,11,21.4,Italy
João Pedro,it ITA,"MF,FW",Cagliari,25,1992,18.4,349,507,68.8,6102,1347,164,220,74.5,126,173,72.8,44,77,57.1,2,1.7,1.3,+0.3,17,32,12,1,38,15,0.0,4,9,2,0,12,12,9,1,8,11,26,24,0,Matches,507,483,20,10,5,8,25,1,8,3,5,0,349,4,17,6,1,0,34,44,2,25,11,9,0,0,0,72,25,52,32.5,Italy
Juan Cuadrado,co COL,"FW,MF",Juventus,29,1988,15.0,708,837,84.6,13424,2888,315,343,91.8,260,299,87.0,110,145,75.9,4,3.0,2.5,+1.0,38,48,36,20,60,28,40.7,17,9,2,11,27,16,14,0,14,19,47,14,1,Matches,837,806,27,9,0,35,60,18,0,0,0,0,708,4,18,5,0,0,11,51,3,60,19,19,0,0,0,80,10,10,50.0,Italy
Juan Jesus,br BRA,DF,Roma,26,1991,18.4,1037,1196,86.7,19349,7557,403,423,95.3,501,547,91.6,116,187,62.0,0,0.2,0.3,-0.2,3,60,5,1,73,42,52.9,25,15,2,18,34,16,18,9,9,39,81,63,0,Matches,1196,1134,61,35,1,13,5,26,0,0,0,0,1037,1,17,4,1,0,20,9,1,5,39,30,0,1,0,128,18,27,40.0,Italy
Kalidou Koulibaly,sn SEN,DF,Napoli,26,1991,34.1,2730,2994,91.2,45681,19846,1308,1366,95.8,1178,1254,93.9,188,286,65.7,1,0.3,0.4,+0.7,8,156,1,0,197,54,50.0,31,19,4,20,40,20,36,16,20,40,94,119,3,Matches,2994,2943,50,40,1,22,2,10,0,0,0,0,2730,1,18,5,1,0,30,9,1,2,40,42,0,0,0,285,63,45,58.3,Italy
Karamoko Cissé,gn GUI,"FW,MF",Benevento,28,1988,0.2,2,5,40.0,55,0,0,2,0.0,1,2,50.0,1,1,100.0,0,0.1,0.0,-0.1,1,0,1,0,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,Matches,5,5,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,Italy
Karol Linetty,pl POL,MF,Sampdoria,22,1995,23.8,843,1055,79.9,12771,3696,464,537,86.4,286,343,83.4,53,91,58.2,1,2.2,2.1,-1.2,26,77,25,2,115,66,22.1,25,31,10,17,77,60,40,2,38,18,84,13,0,Matches,1055,1028,22,12,1,5,14,10,0,0,0,0,843,5,23,8,0,0,41,27,1,14,18,49,0,0,0,143,11,48,18.6,Italy
Kevin Bonifazi,it ITA,"DF,MF",Torino,21,1996,4.5,168,190,88.4,3203,834,64,72,88.9,79,86,91.9,21,27,77.8,0,0.0,0.0,0.0,0,5,1,0,10,11,66.7,6,5,0,4,6,2,7,5,2,13,24,15,0,Matches,190,172,17,9,0,4,1,8,0,0,0,0,168,1,0,0,0,0,4,4,0,1,13,7,0,0,0,25,6,5,54.5,Italy
Kevin Lasagna,it ITA,FW,Udinese,24,1992,23.7,264,440,60.0,3585,753,165,246,67.1,69,117,59.0,14,37,37.8,2,0.6,0.7,+1.4,11,15,7,2,35,10,28.6,0,8,2,2,7,5,27,4,23,8,18,18,0,Matches,440,409,29,0,0,2,32,0,0,0,0,0,264,2,18,1,0,0,34,27,15,32,8,7,1,0,0,57,58,88,39.7,Italy
Kevin Strootman,nl NED,MF,Roma,27,1990,25.1,1248,1488,83.9,20395,6128,592,673,88.0,502,578,86.9,98,145,67.6,1,1.5,2.3,-0.5,30,198,23,4,211,57,32.6,19,24,14,15,46,31,27,3,24,27,84,21,0,Matches,1488,1423,58,36,5,6,24,21,1,0,0,0,1248,7,19,4,0,0,48,24,4,24,27,38,0,0,0,154,29,30,49.2,Italy
Khouma Babacar,sn SEN,FW,Fiorentina,24,1993,5.0,77,103,74.8,1093,172,36,45,80.0,28,34,82.4,4,8,50.0,1,1.1,0.3,-0.1,8,5,4,0,12,4,50.0,3,0,1,2,4,2,0,0,0,2,6,5,0,Matches,103,97,4,0,1,1,5,1,0,0,0,0,77,2,4,1,0,0,9,12,8,5,2,4,1,0,0,18,6,11,35.3,Italy
Khouma Babacar,sn SEN,FW,Sassuolo,24,1993,8.3,107,137,78.1,1762,224,63,78,80.8,33,41,80.5,10,12,83.3,1,1.0,0.6,0.0,6,8,1,0,13,10,33.3,2,4,4,2,6,4,8,0,8,3,13,1,0,Matches,137,129,7,0,1,1,2,0,0,0,0,0,107,1,0,0,0,0,18,16,5,2,3,6,0,0,0,22,13,31,29.5,Italy
Kostas Manolas,gr GRE,DF,Roma,26,1991,26.0,1198,1373,87.3,22785,8092,423,461,91.8,630,689,91.4,128,189,67.7,0,0.1,0.3,-0.1,4,93,4,0,107,23,60.0,14,7,2,9,15,6,31,24,7,46,69,133,2,Matches,1373,1331,41,38,0,17,0,3,0,0,0,0,1198,1,9,0,0,0,27,16,1,0,46,20,0,2,0,167,74,30,71.2,Italy
Kwadwo Asamoah,gh GHA,DF,Juventus,28,1988,17.4,1132,1295,87.4,19458,4786,490,524,93.5,526,588,89.5,89,126,70.6,0,0.7,1.0,-0.7,13,96,14,5,98,28,65.2,12,14,2,15,23,8,11,0,11,18,46,30,0,Matches,1295,1147,144,18,0,14,31,126,0,0,0,0,1132,4,22,4,0,0,13,30,1,31,18,21,0,0,0,100,11,8,57.9,Italy
Ladislav Krejčí,cz CZE,"MF,FW",Bologna,25,1992,4.4,119,158,75.3,1733,302,67,86,77.9,42,56,75.0,6,8,75.0,0,0.1,0.2,-0.1,3,5,3,1,9,7,20.0,1,3,3,1,5,4,3,0,3,2,9,3,0,Matches,158,153,5,0,0,0,10,5,0,0,0,0,119,0,5,0,0,0,1,3,0,10,2,5,0,0,0,15,4,4,50.0,Italy
Leandro Cabrera,uy URU,DF,Crotone,26,1991,4.1,76,115,66.1,1819,1080,14,16,87.5,46,65,70.8,16,32,50.0,0,0.1,0.0,-0.1,1,9,1,0,10,8,0.0,8,0,0,0,3,3,5,2,3,6,14,33,0,Matches,115,112,2,2,0,0,1,0,0,0,0,0,76,1,0,0,0,0,7,3,0,1,6,5,0,0,0,12,6,3,66.7,Italy
Leandro Castán,br BRA,DF,Cagliari,30,1986,12.7,417,537,77.7,8289,3020,133,146,91.1,226,261,86.6,52,114,45.6,1,0.2,0.7,+0.8,1,34,3,0,40,24,75.0,16,8,0,15,20,5,16,10,6,23,47,48,1,Matches,537,497,39,34,0,5,2,5,0,0,0,0,417,1,9,5,0,0,16,13,0,2,23,15,0,1,0,48,20,11,64.5,Italy
Ledian Memushaj,al ALB,MF,Benevento,30,1986,14.0,542,682,79.5,8230,3131,296,325,91.1,173,217,79.7,42,79,53.2,0,1.1,1.1,-1.1,19,59,8,2,78,28,23.3,11,13,4,7,30,23,24,5,19,10,38,10,1,Matches,682,625,50,26,2,5,29,9,15,3,10,0,542,7,13,3,0,0,19,25,0,29,10,18,0,0,0,96,7,5,58.3,Italy
