Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Aarón Martín,es ESP,DF,Espanyol,20,1997,31.3,1053,1412,74.6,15981,5502,635,717,88.6,320,419,76.4,77,194,39.7,0,2.8,3.7,-2.8,31,63,30,23,86,56,52.5,41,12,3,31,59,28,26,5,21,49,105,78,0,Matches,1412,1066,339,40,2,4,148,282,17,8,9,0,1053,7,45,6,0,0,29,20,0,148,49,36,0,0,0,151,18,41,30.5,Spain
Achraf Hakimi,ma MAR,DF,Real Madrid,18,1998,8.4,411,506,81.2,5365,1832,285,317,89.9,103,132,78.0,14,33,42.4,0,0.3,0.6,-0.3,5,20,7,3,31,21,44.0,9,6,6,11,25,14,9,1,8,10,31,19,1,Matches,506,433,72,4,0,6,30,68,0,0,0,0,411,1,13,0,0,0,8,6,1,30,10,15,0,0,0,50,9,10,47.4,Spain
Adalberto Peñaranda,ve VEN,"FW,MF",Málaga,20,1997,8.9,193,249,77.5,2497,310,122,149,81.9,52,63,82.5,7,10,70.0,0,0.4,0.2,-0.4,10,11,3,0,18,10,66.7,2,6,2,2,3,1,8,1,7,0,10,1,0,Matches,249,237,10,1,0,1,5,0,0,0,0,0,193,2,7,3,0,0,28,27,3,5,0,6,0,0,0,41,17,46,27.0,Spain
Aday,es ESP,DF,Girona,29,1987,20.4,738,1047,70.5,12574,3756,386,450,85.8,261,350,74.6,77,188,41.0,0,1.6,2.2,-1.6,20,36,30,22,61,17,35.3,11,4,2,6,17,11,19,3,16,25,42,52,1,Matches,1047,835,209,16,1,15,134,190,3,0,2,0,738,3,37,10,0,0,39,15,6,134,25,15,0,0,1,97,37,16,69.8,Spain
Adnan Januzaj,be BEL,FW,Real Sociedad,22,1995,17.5,407,552,73.7,6423,2055,237,263,90.1,113,144,78.5,35,84,41.7,5,5.5,3.6,-0.5,35,38,23,4,68,16,27.8,2,8,6,5,18,13,12,0,12,11,27,5,0,Matches,552,485,58,13,2,10,59,11,34,12,18,0,407,9,20,4,0,0,32,60,6,59,11,11,0,0,0,74,5,14,26.3,Spain
Adrián Diéguez,es ESP,DF,Alavés,21,1996,4.8,131,168,78.0,2548,1275,67,76,88.2,40,54,74.1,22,33,66.7,0,0.0,0.1,0.0,0,12,3,1,11,10,46.2,5,5,0,6,13,7,5,0,5,11,21,24,1,Matches,168,133,34,7,0,4,1,27,0,0,0,0,131,1,2,5,0,0,17,1,0,1,11,5,0,1,0,30,3,5,37.5,Spain
Adrián González,es ESP,"MF,FW",Málaga,29,1988,26.0,851,1074,79.2,15241,4082,399,477,83.6,312,361,86.4,110,156,70.5,0,1.2,0.9,-1.2,18,103,8,1,114,40,24.0,14,22,4,12,50,38,25,8,17,38,78,34,0,Matches,1074,1043,22,16,2,30,15,2,2,1,1,0,851,9,25,8,1,0,39,31,2,15,38,25,0,0,0,147,63,89,41.4,Spain
Adrián López,es ESP,"FW,MF",La Coruña,29,1988,26.1,610,904,67.5,8324,2436,377,496,76.0,188,275,68.4,21,45,46.7,6,5.7,3.7,+0.3,34,52,23,4,104,24,28.0,11,8,5,7,25,18,22,4,18,10,34,49,0,Matches,904,884,7,0,6,3,29,2,1,1,0,0,610,13,28,1,0,0,16,29,12,29,10,14,0,0,0,116,75,76,49.7,Spain
Adrián Marín,es ESP,DF,Villarreal,20,1997,2.6,84,101,83.2,1541,550,43,49,87.8,31,36,86.1,10,14,71.4,0,0.0,0.0,0.0,1,9,1,0,8,6,25.0,3,3,0,2,8,6,2,0,2,3,9,8,0,Matches,101,89,10,2,0,1,2,8,0,0,0,0,84,2,0,1,0,0,6,0,0,2,3,4,0,0,0,9,2,1,66.7,Spain
Ager Aketxe,es ESP,MF,Athletic Club,23,1993,0.4,32,42,76.2,478,96,18,21,85.7,9,11,81.8,3,7,42.9,0,0.0,0.0,0.0,0,3,0,0,6,1,50.0,1,0,0,1,2,1,1,0,1,1,2,0,0,Matches,42,37,5,2,0,0,7,0,3,2,1,0,32,0,1,1,0,0,1,0,0,7,1,1,0,0,0,6,0,1,0.0,Spain
Aitor Ruibal,es ESP,MF,Betis,21,1996,0.1,4,4,100.0,33,5,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0.0,Spain
Alberto Aquilani,it ITA,MF,Las Palmas,33,1984,14.4,838,1008,83.1,15743,4147,374,419,89.3,310,360,86.1,130,179,72.6,0,0.5,0.7,-0.5,12,86,6,0,80,33,35.5,13,17,3,11,31,20,20,4,16,23,56,23,0,Matches,1008,974,31,29,4,35,7,2,0,0,0,0,838,3,13,4,0,0,18,14,1,7,23,19,0,0,0,94,11,13,45.8,Spain
Alberto Bueno,es ESP,"MF,FW",Málaga,29,1988,2.5,78,98,79.6,1368,299,38,43,88.4,30,37,81.1,8,13,61.5,0,0.5,0.2,-0.5,4,9,2,1,5,3,18.2,2,1,0,2,11,9,2,0,2,1,4,2,0,Matches,98,94,3,1,0,3,3,1,0,0,0,0,78,1,2,0,0,0,3,7,1,3,1,2,0,0,0,26,2,14,12.5,Spain
Alberto López,es ESP,DF,Málaga,22,1995,0.5,17,22,77.3,166,48,9,11,81.8,5,6,83.3,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,0,1,100.0,0,1,0,1,1,0,1,0,1,2,3,2,0,Matches,22,15,7,1,0,0,1,6,0,0,0,0,17,0,0,0,0,0,1,1,0,1,2,1,0,0,0,4,0,0,,Spain
Alberto Redondo,es ESP,DF,Getafe,20,1997,1.0,14,33,42.4,133,68,11,15,73.3,1,9,11.1,0,4,0.0,0,0.0,0.0,0.0,0,2,0,0,1,4,50.0,4,0,0,2,4,2,2,1,1,0,4,1,0,Matches,33,23,10,0,0,0,2,10,0,0,0,0,14,0,1,0,0,0,4,0,0,2,0,3,0,0,0,2,2,1,66.7,Spain
Alberto de la Bella,es ESP,DF,Real Sociedad,31,1985,17.0,852,1072,79.5,14170,4868,450,501,89.8,312,387,80.6,77,147,52.4,1,1.1,2.0,-0.1,16,56,29,22,59,36,57.1,25,10,1,16,28,12,19,5,14,21,57,54,0,Matches,1072,875,192,15,1,5,69,177,0,0,0,0,852,5,19,4,0,0,20,17,6,69,21,22,0,0,0,74,25,15,62.5,Spain
Aleix García,es ESP,MF,Girona,20,1997,9.5,459,571,80.4,9256,2586,201,229,87.8,152,175,86.9,94,142,66.2,0,1.3,1.2,-1.3,12,35,1,0,41,24,54.5,13,9,2,12,22,10,9,1,8,17,41,12,0,Matches,571,500,67,31,0,27,39,1,35,7,16,4,459,4,6,3,0,0,5,5,0,39,17,14,0,0,0,84,10,2,83.3,Spain
Aleix Vidal,es ESP,"MF,FW",Barcelona,27,1989,5.1,207,275,75.3,3005,827,111,130,85.4,70,87,80.5,13,26,50.0,1,1.2,0.7,-0.2,4,13,9,0,27,6,10.0,2,3,1,1,10,9,4,0,4,9,15,1,0,Matches,275,259,11,0,2,3,8,8,3,2,0,0,207,5,8,0,0,0,2,12,2,8,9,4,0,0,0,24,3,5,37.5,Spain
Alejandro Arribas,es ESP,DF,La Coruña,28,1989,3.0,99,118,83.9,2115,689,24,26,92.3,61,63,96.8,13,28,46.4,0,0.0,0.0,0.0,0,5,0,0,11,2,20.0,1,1,0,1,5,4,5,3,2,6,8,8,0,Matches,118,118,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,5,2,0,0,6,2,0,1,1,15,2,4,33.3,Spain
Alejandro Gutiérrez Mozo,es ESP,MF,Leganés,22,1995,0.5,14,18,77.8,259,46,5,7,71.4,8,9,88.9,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,3,25.0,1,2,0,1,4,3,0,0,0,0,3,0,0,Matches,18,17,1,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,1,0,0,0,2,0,0,0,5,1,0,100.0,Spain
Aleksandar Katai,rs SRB,"MF,DF",Alavés,26,1991,0.6,8,10,80.0,96,42,2,2,100.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,1,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0,Matches,10,9,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,1,1,0,0,1,0,0,0,3,0,1,0.0,Spain
Alen Halilović,hr CRO,"FW,MF",Las Palmas,21,1996,14.5,387,539,71.8,5933,1601,213,250,85.2,114,155,73.5,36,84,42.9,1,1.8,1.9,-0.8,20,26,17,4,47,11,23.5,5,6,0,4,17,13,10,1,9,5,16,4,0,Matches,539,463,74,31,0,12,76,16,26,12,6,0,387,2,11,1,1,0,9,25,1,76,5,7,1,0,0,61,3,14,17.6,Spain
Alexander,ar ARG,"MF,FW",Leganés,28,1988,11.8,219,320,68.4,2918,931,141,172,82.0,47,80,58.8,14,29,48.3,2,2.5,2.9,-0.5,19,13,14,6,26,14,16.7,2,11,1,2,12,10,11,0,11,22,36,4,0,Matches,320,293,24,5,0,3,40,7,12,4,6,0,219,3,17,1,0,0,19,18,8,40,22,11,1,0,0,56,2,4,33.3,Spain
Alexis,es ESP,DF,Alavés,31,1985,24.3,544,743,73.2,10573,5124,205,237,86.5,249,334,74.6,79,146,54.1,0,0.3,0.2,-0.3,5,27,3,0,34,33,44.4,24,7,2,20,45,25,28,14,14,30,63,114,3,Matches,743,573,162,65,0,7,6,97,0,0,0,0,544,8,5,6,0,0,20,14,2,6,30,24,0,0,1,112,28,18,60.9,Spain
Alfonso Pedraza,es ESP,"MF,DF",Alavés,21,1996,27.1,454,720,63.1,6895,2807,251,324,77.5,160,227,70.5,25,72,34.7,5,3.9,2.6,+1.1,30,34,21,11,69,57,33.9,24,21,12,19,56,37,39,5,34,32,89,26,0,Matches,720,666,48,3,1,3,77,42,1,0,1,0,454,6,62,5,0,0,46,22,5,77,32,40,2,0,0,131,20,25,44.4,Spain
Alfred N'Diaye,sn SEN,"DF,MF",Villarreal,27,1990,1.1,32,36,88.9,628,220,13,14,92.9,12,13,92.3,7,9,77.8,0,0.0,0.0,0.0,0,0,0,0,0,3,100.0,1,1,1,1,1,0,0,0,0,3,6,3,0,Matches,36,35,1,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,0,0,3,1,0,0,0,10,3,1,75.0,Spain
Alin Toșca,ro ROU,DF,Betis,25,1992,4.7,182,217,83.9,3015,1093,96,107,89.7,65,80,81.3,16,20,80.0,0,0.0,0.1,0.0,1,11,3,1,16,12,55.6,7,5,0,5,9,4,7,1,6,5,17,17,1,Matches,217,187,30,4,0,1,9,26,0,0,0,0,182,0,2,0,0,0,5,3,0,9,5,9,0,0,1,20,6,2,75.0,Spain
Aly Abeid,mr MTN,DF,Levante,19,1997,0.9,29,38,76.3,474,167,17,19,89.5,10,12,83.3,2,5,40.0,0,0.1,0.1,-0.1,1,0,1,1,1,2,0.0,1,1,0,0,1,1,1,0,1,3,5,3,0,Matches,38,30,8,0,0,0,2,8,0,0,0,0,29,0,2,0,0,0,1,0,0,2,3,1,0,0,0,5,1,2,33.3,Spain
Amath,sn SEN,"MF,FW",Getafe,21,1996,31.8,390,596,65.4,5819,1699,211,288,73.3,121,171,70.8,29,57,50.9,3,2.7,1.5,+0.3,23,47,17,3,66,78,27.0,32,28,18,24,89,65,36,3,33,33,111,20,0,Matches,596,578,9,1,3,7,21,7,0,0,0,0,390,9,29,9,0,0,72,62,10,21,33,53,0,0,0,183,19,47,28.8,Spain
Anaitz Arbilla,es ESP,DF,Eibar,30,1987,26.8,1235,1559,79.2,29963,11577,334,383,87.2,561,638,87.9,331,499,66.3,1,0.4,0.8,+0.6,8,143,10,1,158,38,52.5,24,12,2,21,40,19,21,10,11,78,116,108,2,Matches,1559,1447,101,59,0,88,11,40,2,0,1,0,1235,11,16,8,0,0,26,11,0,11,78,30,0,2,1,238,44,35,55.7,Spain
Ander Capa,es ESP,DF,Eibar,25,1992,25.0,1062,1492,71.2,18906,7912,513,604,84.9,408,543,75.1,123,251,49.0,1,1.5,2.1,-0.5,14,95,26,14,143,57,65.8,34,14,9,25,38,13,21,2,19,52,109,50,1,Matches,1492,1131,350,23,3,2,95,327,0,0,0,0,1062,11,62,4,0,0,34,9,6,95,52,38,0,0,0,114,28,12,70.0,Spain
Ander Iturraspe,es ESP,MF,Athletic Club,28,1989,21.2,1013,1275,79.5,19925,5809,425,494,86.0,388,467,83.1,181,263,68.8,0,2.0,2.4,-2.0,22,113,13,5,124,42,31.3,18,22,2,10,32,22,22,7,15,35,77,57,0,Matches,1275,1127,138,92,3,19,74,1,41,21,19,0,1013,10,13,7,0,0,29,22,0,74,35,31,0,1,0,176,41,31,56.9,Spain
Andoni Gorosabel,es ESP,DF,Real Sociedad,20,1996,0.8,42,50,84.0,553,107,31,33,93.9,7,10,70.0,2,4,50.0,0,0.0,0.0,0.0,0,3,1,0,2,3,40.0,1,2,0,2,5,3,1,0,1,4,7,1,0,Matches,50,41,9,0,0,0,3,9,0,0,0,0,42,0,1,0,0,0,1,1,0,3,4,2,0,0,0,5,1,0,100.0,Spain
Andoni López,es ESP,DF,Athletic Club,21,1996,1.0,36,45,80.0,678,141,12,15,80.0,19,20,95.0,3,6,50.0,0,0.0,0.3,0.0,0,1,0,0,1,1,100.0,1,0,0,1,1,0,1,0,1,1,2,6,0,Matches,45,34,11,0,0,1,1,11,0,0,0,0,36,0,1,0,0,0,3,1,0,1,1,0,0,1,0,3,1,1,50.0,Spain
Andreas Pereira,br BRA,MF,Valencia,21,1996,12.0,262,405,64.7,4479,1583,135,176,76.7,90,140,64.3,29,55,52.7,3,1.9,2.5,+1.1,20,32,24,13,51,26,33.3,12,11,3,10,30,20,9,1,8,11,37,5,0,Matches,405,388,14,3,1,4,65,2,9,3,6,0,262,3,19,5,0,0,20,21,1,65,11,15,0,0,0,59,13,12,52.0,Spain
Andreu Fontàs,es ESP,DF,Celta Vigo,27,1989,9.8,642,729,88.1,13546,4803,182,192,94.8,359,387,92.8,98,143,68.5,1,0.3,0.3,+0.7,4,28,2,0,34,13,23.1,8,5,0,3,13,10,9,5,4,14,27,30,0,Matches,729,694,33,27,1,4,0,6,0,0,0,0,642,2,1,2,0,0,7,0,0,0,14,9,0,0,0,51,10,14,41.7,Spain
Andrew Hjulsager,dk DEN,"DF,MF",Celta Vigo,22,1995,0.2,5,8,62.5,95,13,0,0,,5,7,71.4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,1,0,1,0,0,0,0,Matches,8,7,1,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Spain
André Gomes,pt POR,MF,Barcelona,24,1993,7.1,314,358,87.7,4448,959,188,203,92.6,84,98,85.7,22,25,88.0,0,0.1,0.2,-0.1,3,33,0,0,29,19,38.5,8,10,1,5,13,8,7,1,6,4,23,6,0,Matches,358,350,5,4,0,3,3,1,0,0,0,0,314,3,6,1,0,0,16,5,3,3,4,12,0,0,0,39,12,7,63.2,Spain
Andrés Fernández,es ESP,GK,Villarreal,30,1986,2.5,44,70,62.9,1253,946,8,8,100.0,24,24,100.0,12,37,32.4,0,0.0,0.0,0.0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,4,0,Matches,70,36,33,6,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0,Spain
Andrés Guardado,mx MEX,MF,Betis,30,1986,25.2,1311,1567,83.7,23838,5943,612,667,91.8,511,578,88.4,164,253,64.8,8,5.2,4.9,+2.8,45,138,36,16,159,41,27.3,17,18,6,15,55,40,27,5,22,22,63,29,1,Matches,1567,1441,121,66,12,33,90,11,43,20,12,2,1311,5,30,7,0,0,31,39,2,90,22,27,0,0,0,166,17,18,48.6,Spain
Andrés Iniesta,es ESP,MF,Barcelona,33,1984,20.3,1352,1562,86.6,20818,5922,747,805,92.8,401,453,88.5,127,173,73.4,2,1.8,4.4,+0.2,17,179,54,6,219,28,19.4,11,8,9,6,31,25,21,2,19,10,38,12,1,Matches,1562,1518,29,24,14,27,23,4,1,0,0,0,1352,15,22,1,0,0,15,40,0,23,10,22,0,0,0,123,2,7,22.2,Spain
Andrés Prieto,es ESP,GK,Málaga,23,1993,4.0,46,110,41.8,2093,1934,0,0,,12,15,80.0,34,94,36.2,0,0.0,0.0,0.0,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches,110,60,49,16,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0,Spain
Anthony Lozano,hn HON,"FW,MF",Girona,24,1993,5.2,81,129,62.8,1179,271,48,62,77.4,29,45,64.4,2,8,25.0,0,0.3,0.8,-0.3,4,4,2,1,11,9,20.0,2,7,0,1,5,4,3,0,3,3,12,2,0,Matches,129,120,8,0,0,0,8,1,0,0,0,0,81,1,6,0,0,0,18,10,3,8,3,5,0,0,0,19,22,21,51.2,Spain
Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,26,1991,28.0,809,1080,74.9,12542,3324,436,539,80.9,253,314,80.6,70,116,60.3,9,6.8,4.7,+2.2,44,69,44,1,125,36,33.3,6,23,7,10,30,20,20,1,19,10,46,14,0,Matches,1080,1017,55,17,13,16,41,3,18,4,11,0,809,8,32,7,1,0,24,44,26,41,10,24,1,0,0,120,25,60,29.4,Spain
Antonio Adán,es ESP,GK,Betis,30,1987,30.0,868,1256,69.1,24352,18206,125,125,100.0,444,462,96.1,298,664,44.9,2,0.7,0.0,+1.3,4,8,0,0,0,1,100.0,1,0,0,1,1,0,1,0,1,0,1,11,2,Matches,1256,911,344,91,0,1,0,0,0,0,0,0,868,1,1,4,0,0,1,3,0,0,0,0,0,0,0,41,4,1,80.0,Spain
Antonio Barragán,es ESP,DF,Betis,30,1987,26.4,1293,1618,79.9,19836,7027,742,835,88.9,434,547,79.3,90,168,53.6,6,2.8,3.2,+3.2,21,78,26,10,123,59,66.7,40,11,8,24,36,12,22,5,17,24,83,66,0,Matches,1618,1394,219,14,2,7,92,205,0,0,0,0,1293,5,28,7,0,0,51,19,4,92,24,42,0,1,0,131,44,19,69.8,Spain
Antonio Luna,es ESP,DF,Levante,26,1991,22.5,681,997,68.3,11520,5712,343,405,84.7,248,349,71.1,66,182,36.3,2,2.1,1.5,-0.1,14,58,25,13,67,39,58.5,23,13,3,24,41,17,26,9,17,36,75,68,0,Matches,997,772,221,16,1,8,58,205,0,0,0,0,681,4,22,5,0,0,21,15,3,58,36,26,0,0,0,141,13,13,50.0,Spain
Antonio Rukavina,rs SRB,DF,Villarreal,33,1984,14.1,489,628,77.9,8304,3405,236,271,87.1,197,247,79.8,44,86,51.2,0,0.6,0.6,-0.6,8,27,8,5,36,25,68.0,12,9,4,17,25,8,11,3,8,16,41,68,0,Matches,628,483,143,8,1,0,27,135,0,0,0,0,489,2,12,5,0,0,18,3,0,27,16,22,0,1,0,59,9,11,45.0,Spain
Antonio Sanabria,py PAR,FW,Betis,21,1996,9.5,126,174,72.4,1696,210,74,93,79.6,32,50,64.0,6,7,85.7,0,0.1,0.7,-0.1,4,5,0,0,7,8,0.0,0,4,4,0,3,3,5,0,5,4,12,6,0,Matches,174,148,25,1,0,0,2,0,0,0,0,0,126,1,4,0,0,0,12,15,8,2,4,8,0,0,0,20,23,36,39.0,Spain
Antonio Sivera,es ESP,GK,Alavés,20,1996,0.7,7,15,46.7,311,279,1,1,100.0,1,1,100.0,5,13,38.5,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,15,9,6,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Spain
Aritz Aduriz,es ESP,FW,Athletic Club,36,1981,23.9,337,518,65.1,4422,934,218,296,73.6,86,143,60.1,12,30,40.0,1,1.5,1.6,-0.5,11,41,11,0,45,11,16.7,2,6,3,1,6,5,6,0,6,3,14,18,0,Matches,518,497,20,1,2,2,20,7,0,0,0,0,337,1,15,5,0,0,42,39,35,20,3,8,0,0,0,45,99,77,56.3,Spain
Aritz Elustondo,es ESP,DF,Real Sociedad,23,1994,17.7,870,1028,84.6,16255,5748,319,357,89.4,464,514,90.3,77,133,57.9,2,0.3,0.5,+1.7,7,48,7,3,61,32,63.3,20,9,3,19,30,11,20,7,13,45,77,84,0,Matches,1028,937,90,22,2,4,9,68,0,0,0,0,870,1,11,1,0,0,21,11,3,9,45,20,0,0,0,69,41,28,59.4,Spain
Armando Sadiku,al ALB,FW,Levante,26,1991,3.0,53,71,74.6,687,179,31,39,79.5,18,23,78.3,0,2,0.0,0,0.0,0.0,0.0,1,5,0,0,6,1,0.0,0,1,0,0,1,1,4,2,2,2,3,2,0,Matches,71,65,5,0,0,1,1,0,0,0,0,0,53,1,0,1,0,0,6,1,2,1,2,1,0,0,0,9,10,26,27.8,Spain
Arona Sané,sn SEN,"MF,FW",Atlético Madrid,22,1995,0.7,10,15,66.7,129,0,6,9,66.7,3,5,60.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,1,,1,0,0,0,0,0,1,0,1,0,1,0,0,Matches,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,66.7,Spain
Asier Illarramendi,es ESP,MF,Real Sociedad,27,1990,35.1,2229,2585,86.2,39187,13317,991,1071,92.5,981,1100,89.2,213,310,68.7,5,2.3,3.0,+2.7,34,277,29,7,305,85,41.1,35,41,9,37,90,53,44,8,36,75,160,35,0,Matches,2585,2405,169,152,7,20,49,8,7,2,3,0,2229,11,35,10,1,1,34,68,0,49,75,57,0,0,0,285,23,16,59.0,Spain
Asier Riesgo,es ESP,GK,Eibar,33,1983,1.0,13,33,39.4,727,716,0,0,,0,0,,13,33,39.4,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,33,14,19,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,Spain
Augusto Fernández,ar ARG,MF,Atlético Madrid,31,1986,1.2,58,73,79.5,1006,288,25,27,92.6,25,27,92.6,6,14,42.9,0,0.0,0.0,0.0,1,5,0,0,5,3,33.3,1,2,0,1,3,2,3,2,1,2,5,3,0,Matches,73,68,3,2,0,0,0,0,0,0,0,0,58,2,1,1,0,0,1,1,0,0,2,2,0,0,0,12,2,2,50.0,Spain
Axel Werner,ar ARG,GK,Atlético Madrid,21,1996,1.0,5,17,29.4,223,205,0,0,,1,1,100.0,4,16,25.0,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,17,10,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Spain
Aymeric Laporte,es ESP,DF,Athletic Club,23,1994,19.0,822,990,83.0,19242,6784,220,246,89.4,404,451,89.6,195,275,70.9,1,0.9,0.9,+0.1,8,67,10,3,74,38,56.0,27,11,0,14,25,11,19,13,6,27,65,94,1,Matches,990,940,46,41,1,23,9,5,0,0,0,0,822,4,6,5,0,0,19,18,2,9,27,23,1,0,1,97,47,20,70.1,Spain
Aythami Artiles,es ESP,DF,Las Palmas,31,1986,2.0,81,95,85.3,1763,583,23,26,88.5,48,54,88.9,10,15,66.7,0,0.0,0.0,0.0,0,3,0,0,1,2,0.0,2,0,0,0,1,1,2,1,1,2,4,19,0,Matches,95,83,12,12,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,1,0,0,2,2,0,0,0,9,5,0,100.0,Spain
Aïssa Mandi,dz ALG,DF,Betis,25,1991,33.6,1965,2146,91.6,35804,13638,827,876,94.4,943,1010,93.4,182,227,80.2,0,0.2,0.5,-0.2,4,146,2,0,129,54,55.9,27,25,2,19,34,15,39,24,15,71,125,133,3,Matches,2146,2042,99,86,1,25,1,13,0,0,0,0,1965,5,7,9,1,0,34,26,1,1,71,35,0,1,0,135,59,44,57.3,Spain
Barri,es ESP,"MF,FW",Getafe,21,1995,1.3,10,16,62.5,202,88,5,7,71.4,3,3,100.0,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,4,1,0.0,0,1,0,0,4,4,1,1,0,1,2,3,0,Matches,16,14,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,3,0,0,0,1,0,0,0,0,6,2,3,40.0,Spain
Bebé,cv CPV,"MF,FW",Eibar,27,1990,4.1,84,149,56.4,1390,280,41,52,78.8,27,50,54.0,10,29,34.5,1,1.7,0.6,-0.7,8,3,4,4,3,9,37.5,1,4,4,3,8,5,5,0,5,3,12,1,0,Matches,149,132,16,4,0,1,47,5,7,3,4,0,84,1,8,0,0,0,8,4,3,47,3,7,0,0,0,19,2,2,50.0,Spain
Benito Ramírez,es ESP,"FW,DF",Las Palmas,22,1995,1.8,41,73,56.2,498,86,26,33,78.8,7,15,46.7,2,10,20.0,0,0.1,0.2,-0.1,3,2,1,1,0,6,20.0,2,3,1,1,5,4,0,0,0,2,8,3,0,Matches,73,68,5,0,0,0,16,2,3,0,2,0,41,0,7,0,0,0,2,1,0,16,2,3,0,0,0,7,1,3,25.0,Spain
Bernardo Espinosa,co COL,DF,Girona,28,1989,31.9,960,1177,81.6,22797,9392,212,240,88.3,516,585,88.2,225,332,67.8,3,1.1,1.0,+1.9,7,43,3,0,42,36,54.5,29,6,1,18,33,15,27,19,8,66,102,169,0,Matches,1177,1139,31,30,0,25,1,0,0,0,0,0,960,7,4,7,0,0,40,16,3,1,66,22,0,1,0,126,102,50,67.1,Spain
Beñat Etxebarria,es ESP,MF,Athletic Club,30,1987,12.4,642,817,78.6,12632,3735,252,284,88.7,275,328,83.8,107,176,60.8,2,2.4,2.0,-0.4,25,62,16,1,109,28,36.1,12,13,3,13,36,23,6,1,5,28,56,12,0,Matches,817,686,124,59,2,6,79,4,49,21,25,1,642,7,13,3,0,0,17,15,0,79,28,20,0,0,0,105,5,5,50.0,Spain
Bojan Krkić,es ESP,"FW,MF",Alavés,26,1990,4.9,109,141,77.3,1865,397,52,60,86.7,38,49,77.6,12,18,66.7,0,0.1,0.2,-0.1,2,9,2,0,18,2,50.0,1,1,0,1,2,1,5,0,5,3,5,0,0,Matches,141,133,7,0,1,2,4,0,0,0,0,0,109,1,5,0,0,0,0,17,3,4,3,1,0,0,0,23,0,7,0.0,Spain
