Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Maxime Le Marchand,fr FRA,DF,Nice,27,1989,28.2,1732,1973,87.8,29947,10804,774,820,94.4,799,874,91.4,127,221,57.5,3,0.6,0.8,+2.4,11,99,11,5,122,48,48.8,28,18,2,20,41,21,36,13,23,65,113,105,4,Matches,1973,1808,164,44,0,18,32,120,0,0,0,0,1732,1,22,4,0,0,23,18,0,32,65,36,0,1,0,177,51,23,68.9,France
Maxime Lopez,fr FRA,"MF,FW",Marseille,19,1997,15.3,1292,1439,89.8,17990,5891,761,795,95.7,337,381,88.5,87,127,68.5,1,1.7,2.4,-0.7,30,120,21,8,159,30,21.4,12,12,6,12,56,44,16,2,14,7,37,6,1,Matches,1439,1375,59,27,5,7,46,9,21,9,7,0,1292,5,7,2,0,0,32,18,1,46,7,20,0,0,0,98,2,11,15.4,France
Maxime Poundjé,fr FRA,DF,Bordeaux,24,1992,18.9,701,947,74.0,9933,4848,426,489,87.1,197,273,72.2,40,103,38.8,1,1.0,1.4,0.0,16,58,16,13,70,53,54.9,32,16,5,28,51,23,14,6,8,35,88,63,1,Matches,947,737,208,12,3,3,81,195,1,1,0,0,701,2,32,5,0,0,19,14,4,81,35,29,1,0,0,85,26,8,76.5,France
Maxwel Cornet,ci CIV,FW,Lyon,20,1996,14.1,397,530,74.9,5416,1212,250,294,85.0,100,131,76.3,20,41,48.8,6,2.4,1.8,+3.6,26,18,14,5,35,17,12.0,6,9,2,3,25,22,11,1,10,14,31,14,0,Matches,530,505,23,4,1,0,41,5,12,7,2,0,397,2,27,1,0,0,17,21,3,41,14,12,1,0,0,72,13,31,29.5,France
Mehdi Abeid,dz ALG,MF,Dijon,24,1992,13.1,513,605,84.8,8787,2345,231,264,87.5,219,245,89.4,44,62,71.0,1,0.3,0.3,+0.7,7,33,1,0,49,23,25.0,8,14,1,8,32,24,11,6,5,18,41,25,2,Matches,605,587,17,12,0,5,6,3,2,1,0,0,513,1,8,2,0,0,29,16,2,6,18,15,0,0,0,93,13,16,44.8,France
Mehdi Tahrat,dz ALG,MF,Angers,27,1990,4.9,154,226,68.1,2185,726,90,118,76.3,45,63,71.4,11,22,50.0,0,0.0,0.2,0.0,1,14,1,0,14,7,40.0,4,3,0,2,5,3,3,1,2,9,16,15,1,Matches,226,224,0,0,0,0,3,0,0,0,0,0,154,2,6,3,0,0,16,7,0,3,9,6,0,0,0,26,19,11,63.3,France
Mehdi Zeffane,dz ALG,"DF,MF",Rennes,25,1992,11.0,451,585,77.1,7204,2891,244,279,87.5,161,198,81.3,35,78,44.9,1,0.8,0.7,+0.2,6,29,4,3,43,17,36.0,10,5,2,9,25,16,10,2,8,12,29,44,0,Matches,585,486,96,6,1,6,23,90,0,0,0,0,451,3,11,0,0,0,7,4,1,23,12,12,0,0,0,72,12,13,48.0,France
Memphis,nl NED,FW,Lyon,23,1994,28.4,956,1301,73.5,13877,4282,609,691,88.1,205,285,71.9,83,180,46.1,13,8.0,6.2,+5.0,77,74,46,8,133,13,10.7,4,3,6,3,28,25,15,0,15,9,22,5,0,Matches,1301,1122,170,48,10,12,155,21,93,47,38,0,956,9,38,2,0,0,37,50,11,155,9,9,0,0,0,127,8,26,23.5,France
Mexer,mz MOZ,DF,Rennes,28,1988,13.3,418,500,83.6,8842,2810,116,126,92.1,213,231,92.2,81,128,63.3,0,0.2,0.6,-0.2,2,13,1,1,27,15,75.0,9,6,0,9,12,3,13,7,6,16,31,98,2,Matches,500,474,24,23,0,9,2,1,0,0,0,0,418,2,4,1,0,0,6,9,0,2,16,12,0,3,0,82,42,27,60.9,France
Mickaël Le Bihan,fr FRA,"FW,MF",Nice,27,1990,1.2,41,48,85.4,648,76,20,20,100.0,16,18,88.9,4,6,66.7,0,0.2,0.2,-0.2,3,3,0,0,2,0,0.0,0,0,0,0,3,3,0,0,0,1,1,0,0,Matches,48,47,1,0,0,1,3,0,0,0,0,0,41,0,1,0,0,0,1,2,0,3,1,0,0,0,0,3,1,4,20.0,France
Mike Maignan,fr FRA,GK,Lille,22,1995,33.7,909,1155,78.7,24726,18430,132,133,99.2,498,503,99.0,272,510,53.3,0,0.0,0.0,0.0,0,9,0,0,0,1,100.0,1,0,0,1,1,0,0,0,0,0,1,8,6,Matches,1155,789,365,79,0,7,0,0,0,0,0,0,909,1,1,0,1,0,0,9,0,0,0,1,0,0,0,69,12,4,75.0,France
Milan Biševac,rs SRB,DF,Metz,33,1983,7.9,270,328,82.3,6525,3096,52,59,88.1,138,147,93.9,77,115,67.0,0,0.1,0.3,-0.1,2,31,2,1,26,7,71.4,5,1,1,5,7,2,2,0,2,5,12,43,0,Matches,328,305,23,23,0,4,2,0,0,0,0,0,270,0,3,1,0,0,4,4,1,2,5,5,0,1,0,46,4,8,33.3,France
Milan Gajić,rs SRB,DF,Bordeaux,21,1996,4.0,145,199,72.9,2195,1222,78,92,84.8,54,70,77.1,8,17,47.1,1,0.0,0.1,+1.0,1,11,2,0,15,6,50.0,4,2,0,2,4,2,7,0,7,4,10,14,0,Matches,199,142,55,2,0,0,7,53,0,0,0,0,145,2,11,0,0,0,4,0,1,7,4,3,0,0,0,16,4,5,44.4,France
Morgan Amalfitano,fr FRA,"MF,FW",Rennes,32,1985,8.3,221,277,79.8,2834,864,135,145,93.1,57,70,81.4,9,31,29.0,0,0.5,0.4,-0.5,6,23,4,1,24,8,40.0,3,3,2,2,5,3,6,0,6,4,12,7,0,Matches,277,261,15,5,3,0,19,8,1,1,0,0,221,1,5,2,2,1,8,14,0,19,4,5,0,0,0,39,2,12,14.3,France
Morgan Poaty,cg CGO,DF,Montpellier,20,1997,1.9,69,96,71.9,1118,380,31,37,83.8,31,38,81.6,5,13,38.5,0,0.1,0.2,-0.1,1,2,3,2,6,0,0.0,0,0,0,0,1,1,5,3,2,1,1,2,0,Matches,96,75,21,2,0,0,11,19,0,0,0,0,69,0,4,1,0,0,2,3,0,11,1,0,0,0,0,11,1,1,50.0,France
Morgan Sanson,fr FRA,MF,Marseille,22,1994,24.1,831,1078,77.1,11776,2886,448,514,87.2,221,295,74.9,65,114,57.0,2,3.6,3.2,-1.6,37,69,26,10,94,64,29.6,13,34,17,21,71,50,30,0,30,25,89,5,1,Matches,1078,1041,30,12,11,16,82,10,7,7,0,0,831,7,23,8,0,0,46,60,6,82,25,40,0,0,0,134,21,37,36.2,France
Mouctar Diakhaby,gn GUI,DF,Lyon,20,1996,8.1,369,419,88.1,7400,2364,105,117,89.7,208,222,93.7,49,65,75.4,0,0.0,0.0,0.0,0,6,0,0,17,10,57.1,7,3,0,4,7,3,14,9,5,12,22,52,1,Matches,419,404,14,14,0,6,0,0,0,0,0,0,369,1,1,2,0,0,6,7,0,0,12,6,0,0,0,51,21,13,61.8,France
Moussa Konaté,sn SEN,FW,Amiens,24,1993,27.5,355,537,66.1,4763,805,214,300,71.3,97,136,71.3,18,42,42.9,1,1.5,1.7,-0.5,16,18,18,3,42,8,13.0,1,4,3,3,23,20,10,2,8,3,11,11,0,Matches,537,486,51,1,1,3,23,3,0,0,0,0,355,0,20,8,0,0,52,53,29,23,3,6,1,0,0,55,71,108,39.7,France
Moussa Niakhate,sn SEN,DF,Metz,21,1996,34.5,1138,1444,78.8,26076,11359,287,345,83.2,581,665,87.4,265,409,64.8,1,0.2,0.5,+0.8,4,115,5,0,87,57,59.5,44,12,1,22,37,15,27,14,13,55,112,139,1,Matches,1444,1352,87,56,0,24,9,30,0,0,0,0,1138,5,17,8,0,0,35,40,0,9,55,38,0,1,0,242,63,47,57.3,France
Moussa Sylla,ml MLI,FW,Monaco,17,1999,3.4,39,69,56.5,491,104,28,44,63.6,8,15,53.3,1,1,100.0,0,0.1,0.2,-0.1,3,3,4,0,7,0,0.0,0,0,0,0,2,2,2,0,2,0,0,1,0,Matches,69,64,5,0,1,0,2,1,0,0,0,0,39,0,3,1,0,0,8,4,2,2,0,0,0,0,0,8,12,16,42.9,France
Mustapha Diallo,sn SEN,MF,Guingamp,31,1986,15.4,496,612,81.0,8603,2188,211,246,85.8,202,249,81.1,55,68,80.9,0,0.3,1.4,-0.3,6,50,2,0,52,48,45.5,15,29,4,15,33,18,20,4,16,20,68,29,0,Matches,612,601,10,9,0,3,1,1,0,0,0,0,496,1,7,6,0,0,49,39,5,1,20,36,0,2,0,100,72,63,53.3,France
Myziane Maolida,km COM,"FW,MF",Lyon,18,1999,3.7,109,141,77.3,1242,276,75,88,85.2,21,30,70.0,3,5,60.0,0,0.9,0.8,-0.9,7,6,4,1,10,5,0.0,3,2,0,0,2,2,1,0,1,0,5,0,0,Matches,141,136,5,0,3,0,5,3,0,0,0,0,109,0,3,0,0,0,3,1,2,5,0,5,0,0,0,11,2,6,25.0,France
Nabil Fekir,fr FRA,"MF,FW",Lyon,24,1993,27.5,1016,1253,81.1,14619,4604,593,659,90.0,269,327,82.3,71,136,52.2,8,5.7,5.6,+2.3,59,105,45,6,153,45,20.0,11,24,10,8,40,32,11,0,11,8,53,5,0,Matches,1253,1089,155,49,8,6,99,9,66,41,18,0,1016,9,19,8,0,0,72,105,17,99,8,33,1,0,0,131,19,25,43.2,France
Najib Gandi,fr FRA,"FW,MF",Nantes,23,1994,1.1,29,37,78.4,530,210,9,11,81.8,12,14,85.7,5,7,71.4,0,0.0,0.0,0.0,0,3,0,0,8,6,66.7,3,2,1,4,6,2,4,1,3,4,10,3,0,Matches,37,35,2,1,0,0,1,0,1,1,0,0,29,0,2,1,0,0,2,3,4,1,4,5,0,0,0,15,1,2,33.3,France
Nampalys Mendy,sn SEN,MF,Nice,25,1992,10.7,672,744,90.3,11391,2841,316,338,93.5,280,302,92.7,60,78,76.9,1,0.1,0.2,+0.9,2,63,0,0,64,13,29.4,8,5,0,5,17,12,9,1,8,13,26,10,1,Matches,744,728,15,15,0,10,2,0,0,0,0,0,672,1,6,2,0,0,17,15,0,2,13,6,0,0,0,53,3,3,50.0,France
Nathan,br BRA,MF,Amiens,21,1996,0.1,4,5,80.0,37,17,3,3,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5,3,2,0,0,0,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,France
Naïm Sliti,tn TUN,"FW,MF",Dijon,25,1992,25.4,625,930,67.2,10640,4029,313,392,79.8,198,280,70.7,81,168,48.2,6,5.2,4.7,+0.8,59,57,49,10,117,47,38.5,20,17,10,20,52,32,22,2,20,13,60,7,0,Matches,930,764,153,61,17,6,112,10,72,23,29,1,625,13,32,2,0,0,23,65,10,112,13,32,2,1,0,125,14,37,27.5,France
Ndombe Mubele,cd COD,"FW,MF",Rennes,23,1994,13.6,196,291,67.4,2660,593,114,145,78.6,44,65,67.7,14,27,51.9,1,1.8,1.5,-0.8,18,7,4,2,16,14,38.5,5,6,3,5,13,8,9,0,9,3,17,3,0,Matches,291,263,27,0,1,3,22,5,1,0,0,0,196,1,11,1,0,0,15,42,5,22,3,8,1,0,0,46,7,13,35.0,France
Ndombe Mubele,cd COD,"FW,MF",Toulouse,23,1994,4.1,79,143,55.2,1210,438,52,71,73.2,21,42,50.0,5,17,29.4,1,0.4,0.8,+0.6,5,7,6,4,14,8,40.0,6,2,0,4,10,6,11,0,11,9,17,4,0,Matches,143,129,12,1,0,2,21,9,2,0,0,0,79,2,12,0,0,0,6,9,0,21,9,4,0,0,0,27,3,7,30.0,France
Neven Subotić,rs SRB,DF,Saint-Étienne,28,1988,16.0,712,833,85.5,15268,4948,200,212,94.3,383,426,89.9,123,180,68.3,1,0.9,1.1,+0.1,4,32,2,0,31,23,37.0,16,7,0,10,27,17,13,9,4,18,41,96,1,Matches,833,821,11,11,1,4,1,0,0,0,0,0,712,1,4,1,0,0,6,5,0,1,18,14,0,0,0,86,45,22,67.2,France
Neymar,br BRA,FW,Paris S-G,25,1992,19.8,1106,1452,76.2,15152,5620,617,698,88.4,295,393,75.1,76,161,47.2,13,11.3,9.8,+1.7,69,133,88,4,204,20,17.5,3,11,6,7,40,33,4,0,4,5,25,2,0,Matches,1452,1298,143,47,57,12,83,22,72,29,11,4,1106,11,34,5,1,1,23,104,10,83,5,14,2,0,0,80,3,5,37.5,France
Nicolas Basin,fr FRA,DF,Metz,19,1998,3.5,114,164,69.5,1971,892,58,67,86.6,44,58,75.9,12,35,34.3,0,0.1,0.1,-0.1,2,11,2,2,11,9,44.4,5,3,1,4,9,5,6,3,3,8,17,14,0,Matches,164,131,32,1,0,1,8,31,0,0,0,0,114,1,6,1,0,0,2,3,0,8,8,7,0,0,0,19,6,3,66.7,France
Nicolas Benezet,fr FRA,"FW,MF",Guingamp,26,1991,18.3,718,990,72.5,10690,2994,390,460,84.8,208,284,73.2,63,128,49.2,3,3.3,4.4,-0.3,35,52,25,4,109,38,29.7,18,16,4,11,37,26,8,2,6,12,50,7,0,Matches,990,877,107,24,3,14,115,14,65,30,27,1,718,6,32,2,0,0,24,41,10,115,12,30,0,0,0,100,18,34,34.6,France
Nicolas Cozza,fr FRA,"DF,MF",Montpellier,18,1999,6.4,234,323,72.4,3947,1804,102,125,81.6,115,141,81.6,11,34,32.4,1,0.1,0.2,+0.9,3,29,3,1,36,21,43.8,12,8,1,7,16,9,5,2,3,13,34,12,0,Matches,323,267,53,2,0,2,25,51,0,0,0,0,234,3,15,2,0,0,7,6,0,25,13,11,1,1,0,48,4,12,25.0,France
Nicolas Janvier,fr FRA,MF,Rennes,18,1998,0.8,37,46,80.4,584,124,20,22,90.9,8,14,57.1,5,6,83.3,0,0.0,0.0,0.0,0,5,0,0,2,4,50.0,1,1,2,1,2,1,1,0,1,1,5,0,0,Matches,46,46,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,2,0,0,1,1,0,0,0,3,1,2,33.3,France
Nicolas Pallois,fr FRA,DF,Nantes,29,1987,27.0,585,811,72.1,12990,5790,179,212,84.4,267,333,80.2,129,235,54.9,3,0.5,0.2,+2.5,9,53,1,0,60,39,50.0,25,9,5,18,36,18,34,19,15,35,74,182,3,Matches,811,771,38,32,0,13,3,6,0,0,0,0,585,2,10,8,2,2,13,5,0,3,35,28,0,1,1,176,35,30,53.8,France
Nicolas Pépé,ci CIV,"FW,MF",Lille,22,1995,31.6,824,1051,78.4,10708,2370,484,554,87.4,191,253,75.5,46,88,52.3,4,3.9,3.0,+0.1,40,46,33,7,90,30,26.2,14,11,5,11,42,31,23,0,23,10,40,20,0,Matches,1051,974,74,21,6,11,58,19,11,4,4,1,824,3,31,5,0,0,29,81,26,58,10,18,1,0,0,107,27,53,33.8,France
Nicolas de Préville,fr FRA,FW,Bordeaux,26,1991,21.5,497,719,69.1,7480,1731,290,376,77.1,115,184,62.5,52,84,61.9,4,3.4,3.4,+0.6,23,32,16,2,47,34,27.3,10,15,9,9,33,24,25,4,21,21,55,12,0,Matches,719,645,70,10,8,10,61,11,25,13,9,0,497,4,27,6,0,0,57,37,6,61,21,27,0,0,0,115,28,58,32.6,France
Nicolas de Préville,fr FRA,"FW,MF",Lille,26,1991,3.2,47,70,67.1,597,138,25,34,73.5,12,15,80.0,2,7,28.6,0,0.2,0.1,-0.2,4,2,2,0,7,3,20.0,0,1,2,1,5,4,3,0,3,0,3,2,0,Matches,70,63,6,0,0,0,3,0,0,0,0,0,47,1,4,0,0,0,4,4,2,3,0,3,0,0,0,9,4,3,57.1,France
Nolan Roux,fr FRA,"FW,MF",Metz,29,1988,31.5,541,807,67.0,9076,2090,288,381,75.6,197,302,65.2,44,70,62.9,1,1.9,1.2,-0.9,26,61,17,3,81,24,18.4,8,10,6,7,38,31,32,2,30,25,49,22,0,Matches,807,777,27,1,2,11,20,3,0,0,0,0,541,3,20,8,0,0,47,60,17,20,25,17,0,0,0,124,67,91,42.4,France
Nordi Mukiele,fr FRA,DF,Montpellier,19,1997,31.0,1320,1766,74.7,24084,12350,619,704,87.9,522,676,77.2,161,299,53.8,1,2.7,2.5,-1.7,35,169,34,19,200,70,56.8,41,25,4,25,44,19,26,14,12,73,143,104,2,Matches,1766,1527,231,83,3,23,111,145,3,0,3,0,1320,8,50,5,0,0,34,65,1,111,73,55,0,0,0,245,71,34,67.6,France
Nuno da Costa,cv CPV,"FW,MF",Strasbourg,26,1991,19.2,231,377,61.3,3248,925,128,184,69.6,58,99,58.6,19,40,47.5,2,0.6,1.6,+1.4,13,26,10,4,30,50,20.0,12,29,9,7,35,28,21,0,21,19,69,9,0,Matches,377,367,8,0,8,4,21,2,0,0,0,0,231,2,20,4,1,0,31,35,8,21,19,32,2,1,0,91,42,55,43.3,France
Ola Toivonen,se SWE,"FW,MF",Toulouse,31,1986,8.9,231,326,70.9,3712,956,127,170,74.7,71,99,71.7,24,35,68.6,0,0.4,0.8,-0.4,8,31,8,1,41,4,0.0,1,0,3,0,7,7,2,0,2,2,6,12,0,Matches,326,309,14,2,4,1,3,4,1,0,0,0,231,3,6,2,0,0,27,9,6,3,2,4,1,0,0,27,42,34,55.3,France
Ole Selnæs,no NOR,MF,Saint-Étienne,23,1994,22.9,1032,1266,81.5,20138,5560,378,437,86.5,490,560,87.5,147,225,65.3,2,1.3,0.9,+0.7,18,107,5,0,124,73,29.5,29,42,2,18,61,43,37,15,22,34,107,53,1,Matches,1266,1205,56,40,4,17,26,1,15,9,6,0,1032,5,15,9,0,0,39,14,0,26,34,45,1,0,0,161,30,20,60.0,France
Olivier Verdon,bj BEN,DF,Bordeaux,21,1995,0.1,0,2,0.0,0,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,3,0,Matches,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,France
Opa Nguette,sn SEN,"FW,MF",Metz,23,1994,11.4,190,256,74.2,3030,891,102,123,82.9,74,94,78.7,12,20,60.0,0,1.2,0.7,-1.2,11,26,4,0,35,27,23.8,11,12,4,5,21,16,10,0,10,18,45,13,0,Matches,256,249,5,0,2,3,12,5,0,0,0,0,190,2,13,3,0,0,20,20,2,12,18,22,1,0,0,65,19,17,52.8,France
Oswaldo Vizcarrondo,ve VEN,DF,Troyes,33,1984,19.1,641,777,82.5,14793,4993,139,161,86.3,342,383,89.3,149,206,72.3,0,0.1,0.1,-0.1,2,33,0,0,42,21,37.8,17,3,1,14,37,23,18,16,2,20,41,129,2,Matches,777,749,22,22,1,15,0,0,0,0,0,0,641,6,2,7,1,1,22,10,0,0,20,15,0,1,0,72,50,25,66.7,France
Otávio,br BRA,MF,Bordeaux,23,1994,16.5,795,909,87.5,15032,4068,339,367,92.4,301,327,92.0,125,163,76.7,0,0.5,0.8,-0.5,11,51,6,3,79,64,32.8,25,37,2,20,61,41,26,4,22,32,96,35,0,Matches,909,872,35,28,2,27,9,0,7,5,0,0,795,2,9,5,1,1,24,10,0,9,32,42,0,1,0,140,15,16,48.4,France
Oualid El Hajjam,ma MAR,DF,Amiens,26,1991,24.4,761,1086,70.1,12122,5521,394,461,85.5,293,411,71.3,49,142,34.5,1,0.6,0.9,+0.4,11,47,11,4,63,64,46.9,37,22,5,23,49,26,25,5,20,59,123,91,1,Matches,1086,790,290,11,0,8,53,279,0,0,0,0,761,6,30,6,0,0,37,26,0,53,59,44,0,1,0,159,17,29,37.0,France
Oussama Haddadi,tn TUN,DF,Dijon,25,1992,27.8,1055,1416,74.5,19074,6789,487,564,86.3,403,527,76.5,140,232,60.3,1,1.5,1.5,-0.5,25,59,32,14,93,44,29.8,33,9,2,14,47,33,29,12,17,43,87,79,1,Matches,1416,1148,262,21,0,21,82,241,0,0,0,0,1055,6,48,6,1,0,44,13,3,82,43,29,0,2,0,182,17,28,37.8,France
Oussama Tannane,ma MAR,FW,Saint-Étienne,23,1994,2.3,69,95,72.6,1090,273,35,45,77.8,24,30,80.0,6,12,50.0,1,0.6,0.7,+0.4,3,8,1,0,11,12,40.0,4,5,3,2,5,3,2,0,2,3,15,2,0,Matches,95,83,11,4,0,1,7,2,5,2,2,1,69,1,2,1,0,0,6,6,3,7,3,6,0,0,0,14,0,0,,France
Pablo,br BRA,DF,Bordeaux,26,1991,14.3,549,631,87.0,12088,3826,161,173,93.1,273,295,92.5,111,151,73.5,3,2.3,0.5,+0.7,5,18,1,0,22,16,62.5,13,3,0,10,16,6,13,7,6,16,32,96,1,Matches,631,617,14,14,1,13,0,0,0,0,0,0,549,0,5,3,0,0,12,6,1,0,16,15,0,1,0,87,41,19,68.3,France
Pablo Martinez,fr FRA,DF,Strasbourg,28,1989,23.5,815,1004,81.2,15842,6486,299,337,88.7,382,430,88.8,116,205,56.6,1,0.5,0.6,+0.5,5,56,6,3,63,41,44.9,28,12,1,22,49,27,25,12,13,51,92,112,3,Matches,1004,916,86,30,1,11,13,56,0,0,0,0,815,2,6,4,0,0,23,28,1,13,51,34,0,2,0,104,54,37,59.3,France
Pape Cheikh Diop,sn SEN,MF,Lyon,19,1997,0.1,9,9,100.0,110,26,8,8,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,France
Papy Djilobodji,sn SEN,DF,Dijon,28,1988,30.0,1220,1551,78.7,27121,11563,362,412,87.9,610,693,88.0,236,403,58.6,1,0.5,0.6,+0.5,8,112,9,1,122,45,48.8,34,11,0,21,43,22,38,25,13,71,116,211,5,Matches,1551,1471,69,63,1,32,5,6,0,0,0,0,1220,11,12,4,1,0,25,28,0,5,71,29,0,2,0,194,87,30,74.4,France
Patrice Evra,fr FRA,DF,Marseille,36,1981,3.9,127,178,71.3,1684,643,75,87,86.2,35,52,67.3,4,14,28.6,0,0.1,0.0,-0.1,2,3,1,1,4,6,50.0,5,1,0,3,6,3,2,2,0,3,9,16,0,Matches,178,130,48,4,0,0,6,44,0,0,0,0,127,0,6,2,0,0,4,2,3,6,3,5,0,0,0,18,10,4,71.4,France
Patrick Burner,mq MTQ,DF,Nice,21,1996,10.0,552,641,86.1,8389,2947,316,343,92.1,199,217,91.7,28,57,49.1,0,0.5,0.5,-0.5,11,43,7,3,44,18,35.0,13,5,0,7,20,13,6,0,6,13,31,23,0,Matches,641,534,105,18,0,1,15,87,0,0,0,0,552,2,14,2,0,0,10,14,0,15,13,12,0,1,0,53,9,9,50.0,France
Paul Baysse,fr FRA,DF,Bordeaux,29,1988,6.3,260,302,86.1,5495,1860,77,86,89.5,123,133,92.5,52,69,75.4,0,0.0,0.0,0.0,0,20,0,0,35,4,20.0,3,1,0,1,5,4,4,3,1,7,11,38,1,Matches,302,290,11,11,0,4,1,0,0,0,0,0,260,1,2,0,1,0,7,1,0,1,7,2,0,1,0,42,24,13,64.9,France
Paul Lasne,fr FRA,MF,Montpellier,28,1989,34.0,1442,1809,79.7,26036,7644,673,771,87.3,546,659,82.9,189,290,65.2,2,2.5,2.6,-0.5,37,173,30,9,242,68,22.2,27,39,2,12,54,42,20,1,19,57,125,26,0,Matches,1809,1754,46,26,10,43,52,18,2,0,2,0,1442,9,29,10,0,0,59,71,0,52,57,45,1,0,0,233,55,48,53.4,France
Paul-Georges Ntep,cm CMR,"FW,MF",Saint-Étienne,25,1992,5.7,126,192,65.6,2125,573,64,80,80.0,40,60,66.7,14,26,53.8,0,0.3,0.2,-0.3,6,8,11,1,23,14,47.1,8,5,1,8,17,9,4,1,3,3,17,4,0,Matches,192,185,6,1,0,5,17,2,1,1,0,0,126,1,10,2,0,0,6,13,2,17,3,8,0,0,0,21,5,8,38.5,France
Pedro Mendes,pt POR,DF,Montpellier,26,1990,31.7,1157,1426,81.1,24766,8867,349,404,86.4,579,639,90.6,214,340,62.9,1,0.5,0.4,+0.5,7,64,5,0,83,62,56.1,37,19,6,23,41,18,36,25,11,44,106,152,0,Matches,1426,1339,82,56,0,34,11,26,0,0,0,0,1157,5,12,11,0,0,41,52,0,11,44,50,0,2,0,192,57,41,58.2,France
Pedro Rebocho,pt POR,DF,Guingamp,22,1995,19.1,784,1031,76.0,12191,5680,418,467,89.5,261,344,75.9,65,133,48.9,2,1.0,1.3,+1.0,19,58,18,9,79,29,42.9,18,8,3,12,28,16,20,6,14,19,48,76,0,Matches,1031,802,220,22,0,4,59,195,3,0,3,0,784,9,35,4,0,0,17,11,1,59,19,22,0,0,0,97,15,19,44.1,France
Pierre Lees-Melou,fr FRA,"MF,FW",Nice,24,1993,32.1,1319,1626,81.1,22460,5642,648,719,90.1,460,549,83.8,149,241,61.8,6,5.4,4.9,+0.6,57,120,24,2,163,78,35.5,29,39,10,27,76,49,52,11,41,34,112,38,2,Matches,1626,1535,87,14,2,31,108,9,63,20,41,0,1319,4,32,6,1,0,55,37,8,108,34,47,1,0,1,176,13,31,29.5,France
Pierrick Capelle,fr FRA,MF,Angers,30,1987,20.9,629,828,76.0,9825,3127,342,395,86.6,218,287,76.0,44,78,56.4,1,2.1,2.0,-1.1,30,53,16,3,89,50,22.9,29,17,4,16,70,54,29,0,29,34,84,26,0,Matches,828,784,39,5,4,7,35,28,5,4,0,0,629,5,25,3,0,0,28,18,1,35,34,37,0,0,1,139,34,44,43.6,France
Pietro Pellegri,it ITA,FW,Monaco,16,2001,0.3,3,7,42.9,25,1,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,1,0,1,0,0,0,0,Matches,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,20.0,France
Presnel Kimpembe,fr FRA,DF,Paris S-G,21,1995,26.9,1783,1875,95.1,30578,9566,767,794,96.6,784,802,97.8,154,185,83.2,0,0.2,0.6,-0.2,4,60,4,1,108,39,64.3,20,18,1,9,14,5,17,10,7,24,63,80,1,Matches,1875,1784,91,80,0,22,6,11,0,0,0,0,1783,0,11,8,2,2,34,48,1,6,24,28,0,2,0,169,31,23,57.4,France
Prince Oniangué,cg CGO,MF,Angers,28,1988,11.7,272,347,78.4,3784,1122,164,197,83.2,78,102,76.5,14,23,60.9,0,0.4,0.3,-0.4,8,14,4,1,45,16,25.8,5,9,2,8,31,23,20,4,16,11,27,8,0,Matches,347,346,1,1,0,0,3,0,0,0,0,0,272,0,8,1,1,1,14,16,1,3,11,11,0,0,0,46,39,55,41.5,France
